FORMULARY_ID|FORMULARY_VERSION|CONTRACT_YEAR|RXCUI|NDC|TIER_LEVEL_VALUE|QUANTITY_LIMIT_YN|QUANTITY_LIMIT_AMOUNT|QUANTITY_LIMIT_DAYS|PRIOR_AUTHORIZATION_YN|STEP_THERAPY_YN|SELECTED_DRUG_YN
20251|2|2025|205462|48234-9013-20|1|N|||N|N|N
20251|2|2025|205463|48241-9026-23|4|N|||Y|N|N
20251|2|2025|205464|48248-9039-26|4|N|||Y|N|N
20251|2|2025|205465|48255-9052-29|2|N|||N|N|N
20251|2|2025|205466|48262-9065-32|4|N|||N|N|N
20251|2|2025|205467|48269-9078-35|4|N|||N|N|N
20251|2|2025|205468|48276-9091-38|1|N|||N|Y|N
20251|2|2025|205469|48283-9104-41|2|N|||N|N|N
20251|2|2025|205470|48290-9117-44|1|N|||N|Y|N
20251|2|2025|205471|48297-9130-47|4|Y|60.0|90|N|N|N
20251|2|2025|205472|48304-9143-50|3|N|||N|N|N
20251|2|2025|205473|48311-9156-53|3|Y|30.0|90|Y|N|N
20251|2|2025|205474|48318-9169-56|5|N|||N|N|N
20251|2|2025|205475|48325-9182-59|4|N|||Y|N|N
20251|2|2025|205476|48332-9195-62|5|Y|90.0|90|N|N|N
20251|2|2025|205477|48339-9208-65|2|N|||N|N|N
20251|2|2025|205478|48346-9221-68|3|N|||Y|N|N
20251|2|2025|205479|48353-9234-71|1|N|||N|N|N
20251|2|2025|205480|48360-9247-74|1|Y|90.0|90|N|N|N
20251|2|2025|205481|48367-9260-77|1|N|||N|N|N
20251|2|2025|205482|48374-9273-80|1|N|||N|N|N
20251|2|2025|205483|48381-9286-83|2|N|||N|N|N
20251|2|2025|205484|48388-9299-86|2|N|||N|N|N
20251|2|2025|205485|48395-9312-9|2|N|||N|N|N
20251|2|2025|205486|48402-9325-92|2|N|||N|N|N
20251|2|2025|205487|48409-9338-95|3|N|||N|N|N
20251|2|2025|205488|48416-9351-98|4|Y|120.0|30|N|N|N
20251|2|2025|205489|48423-9364-12|1|N|||N|N|N
20251|2|2025|205490|48430-9377-15|4|Y|30.0|90|N|N|N
20251|2|2025|205491|48437-9390-18|3|N|||N|N|N
20251|2|2025|205492|48444-9403-21|2|N|||N|N|N
20251|2|2025|205493|48451-9416-24|4|N|||N|N|N
20251|2|2025|205494|48458-9429-27|5|Y|120.0|90|N|N|N
20251|2|2025|205495|48465-9442-30|3|N|||N|N|N
20251|2|2025|205496|48472-9455-33|2|Y|90.0|30|N|N|N
20251|2|2025|205497|48479-9468-36|1|Y|120.0|30|N|N|N
20251|2|2025|205498|48486-9481-39|4|N|||Y|N|N
20251|2|2025|205499|48493-9494-42|3|N|||N|N|N
20251|2|2025|205500|48500-9507-45|2|N|||N|N|N
20251|2|2025|205501|48507-9520-48|1|Y|60.0|30|N|N|N
20251|2|2025|205502|48514-9533-51|3|N|||N|Y|N
20251|2|2025|205503|4852195462|3|N|||Y|N|N
20251|2|2025|205504|48528-9559-57|1|Y|90.0|30|N|N|N
20251|2|2025|205505|48535-9572-60|1|Y|60.0|90|N|N|N
20251|2|2025|205506|48542-9585-63|2|N|||N|N|N
20251|2|2025|205507|48549-9598-66|5|N|||N|N|N
20251|2|2025|205508|48556-9611-69|3|N|||Y|N|N
20251|2|2025|205509|48563-9624-72|2|Y|30.0|30|N|N|N
20251|2|2025|205510|48570-9637-75|5|N|||N|N|N
20251|2|2025|205511|48577-9650-78|4|N|||N|N|N
20251|2|2025|205512|48584-9663-81|1|N|||N|N|N
20251|2|2025|205513|48591-9676-84|3|N|||N|N|N
20251|2|2025|205514|48598-9689-87|4|N|||Y|N|N
20251|2|2025|205515|48605-9702-90|1|N|||N|N|N
20251|2|2025|205516|48612-9715-93|2|N|||N|N|N
20251|2|2025|205517|48619-9728-96|1|N|||Y|N|N
20251|2|2025|205518|48626-9741-10|2|Y|30.0|30|N|N|N
20251|2|2025|205519|48633-9754-13|1|Y|120.0|90|Y|N|N
20251|2|2025|205520|48640-9767-16|2|N|||N|N|N
20251|2|2025|205521|48647-9780-19|3|N|||N|N|N
20251|2|2025|205522|48654-9793-22|1|N|||Y|N|N
20251|2|2025|205523|48661-9806-25|1|N|||N|N|N
20251|2|2025|205524|48668-9819-28|2|N|||N|N|N
20251|2|2025|205525|48675-9832-31|2|N|||Y|N|N
20251|2|2025|205526|48682-9845-34|4|Y|90.0|90|N|N|N
20251|2|2025|205527|48689-9858-37|3|N|||N|N|N
20251|2|2025|205528|48696-9871-40|1|N|||N|N|N
20251|2|2025|205529|48703-9884-43|3|N|||N|N|N
20251|2|2025|205530|48710-9897-46|3|N|||Y|N|N
20251|2|2025|205531|48717-9910-49|1|N|||N|N|N
20251|2|2025|205532|48724-9923-52|2|N|||N|N|N
20251|2|2025|205533|48731-9936-55|5|N|||N|N|N
20251|2|2025|205534|48738-9949-58|2|N|||N|N|N
20251|2|2025|205535|48745-9962-61|5|N|||N|N|N
20251|2|2025|205536|48752-9975-64|3|N|||N|N|N
20251|2|2025|205537|48759-9988-67|2|N|||N|N|N
20251|2|2025|205538|48766-1002-70|4|Y|120.0|30|N|Y|N
20251|2|2025|205539|48773-1015-73|1|N|||N|N|N
20251|2|2025|205540|8780-1028-76|1|N|||N|N|N
20251|2|2025|205541|48787-1041-79|3|N|||N|N|N
20251|2|2025|205542|48794-1054-82|2|Y|90.0|90|Y|N|N
20251|2|2025|205543|48801-1067-85|4|Y|60.0|30|N|N|N
20251|2|2025|205544|48808-1080-88|2|N|||N|N|N
20251|2|2025|205545|48815-1093-91|2|N|||N|N|N
20251|2|2025|205546|48822-1106-94|3|N|||N|N|N
20251|2|2025|205547|48829-1119-97|4|N|||N|Y|N
20251|2|2025|205548|48836-1132-11|5|N|||N|N|N
20251|2|2025|205549|48843-1145-14|1|N|||N|N|N
20251|2|2025|205550|48850-1158-17|2|N|||N|N|N
20251|2|2025|205551|48857-1171-20|4|Y|60.0|90|N|N|N
20251|2|2025|205552|48864-1184-23|2|Y|30.0|30|N|N|N
20251|2|2025|205553|48871-1197-26|4|Y|90.0|30|N|N|N
20251|2|2025|205554|48878-1210-29|1|Y|60.0|30|N|N|N
20251|2|2025|205555|48885-1223-32|2|N|||N|N|N
20251|2|2025|205556|48892-1236-35|2|Y|90.0|30|Y|N|N
20251|2|2025|205557|48899-1249-38|1|Y|90.0|30|N|N|N
20251|2|2025|205558|48906-262-41|2|N|||N|Y|N
20251|2|2025|205559|48913-1275-44|4|N|||N|N|N
20251|2|2025|205560|48920-1288-47|3|Y|60.0|30|N|N|N
20251|2|2025|205561|48927-1301-50|4|Y|120.0|30|N|N|N
20251|2|2025|205562|48934-1314-53|1|N|||N|N|N
20251|2|2025|205563|48941-1327-56|3|Y|30.0|90|N|N|N
20251|2|2025|205564|48948-1340-59|3|N|||N|N|N
20251|2|2025|205565|48955-1353-62|2|Y|90.0|30|N|N|N
20251|2|2025|205566|48962-1366-65|3|Y|60.0|30|N|N|N
20251|2|2025|205567|48969-1379-68|1|Y|60.0|90|N|N|N
20251|2|2025|205568|48976-1392-71|3|Y|90.0|30|N|N|N
20251|2|2025|205569|48983-1405-74|3|N|||N|N|N
20251|2|2025|205570|48990-1418-77|1|Y|30.0|30|N|N|N
20251|2|2025|205571|48997-1431-80|1|N|||N|N|N
20251|2|2025|205572|49004-1444-83|5|Y|90.0|90|N|N|N
20251|2|2025|205573|49011-1457-86|1|N|||N|N|N
20251|2|2025|205574|49018-1470-89|3|N|||N|Y|N
20251|2|2025|205575|49025-1483-92|2|Y|120.0|30|N|N|N
20251|2|2025|205576|49032-1496-95|4|N|||N|N|N
20251|2|2025|205577|49039-1509-98|1|N|||N|N|N
20251|2|2025|205578|49046-1522-12|2|N|||N|N|N
20251|2|2025|205579|49053-1535-15|3|Y|60.0|90|N|N|N
20251|2|2025|205580|49060-1548-18|5|Y|30.0|30|Y|N|Y
20251|2|2025|205581|49067-1561-21|5|Y|90.0|30|Y|N|Y
20251|2|2025|205582|49074-1574-4|1|N|||N|N|N
20251|2|2025|205583|49081-1587-27|2|N|||N|N|N
20251|2|2025|205584|49088-1600-30|3|N|||N|Y|N
20251|2|2025|205585|49095-1613-33|2|N|||N|N|N
20251|2|2025|205586|49102-1626-36|2|N|||N|N|N
20251|2|2025|205587|49109-1639-39|4|N|||N|N|N
20251|2|2025|205588|49116-1652-42|1|N|||N|N|N
20251|2|2025|205589|49123-1665-45|5|N|||N|N|N
20251|2|2025|205590|49130-1678-48|2|N|||N|N|N
20251|2|2025|205591|49137-1691-51|4|N|||N|N|N
20251|2|2025|205592|49144-1704-54|1|N|||Y|N|N
20251|2|2025|205593|49151-1717-57|5|N|||N|N|N
20251|2|2025|205594|49158-1730-60|2|N|||N|N|N
20251|2|2025|205595|49165-1743-63|4|N|||N|N|N
20251|2|2025|205596|49172-1756-66|3|N|||N|N|N
20251|2|2025|205597|49179-1769-69|4|N|||N|N|N
20251|2|2025|205598|49186-1782-72|5|N|||N|N|N
20251|2|2025|205599|49193-1795-75|2|N|||N|N|N
20251|2|2025|205600|4920018085|1|N|||N|N|N
20251|2|2025|205601|49207-1821-81|1|Y|90.0|90|N|Y|N
20251|2|2025|205602|49214-1834-84|1|N|||N|N|N
20251|2|2025|205603|49221-1847-87|3|N|||Y|N|N
20251|2|2025|205604|49228-1860-90|3|Y|90.0|30|N|N|N
20251|2|2025|205605|49235-1873-93|3|N|||N|N|N
20251|2|2025|205606|49242-1886-96|2|Y|30.0|90|N|N|N
20251|2|2025|205607|49249-1899-10|1|N|||N|N|N
20251|2|2025|205608|49256-1912-13|5|Y|90.0|90|N|N|N
20251|2|2025|205609|49263-1925-16|4|N|||N|N|N
20251|2|2025|205610|49270-1938-19|5|N|||N|N|N
20251|2|2025|205611|49277-1951-22|1|N|||N|N|N
20251|2|2025|205612|49284-1964-25|3|N|||N|N|N
20251|2|2025|205613|49291-1977-28|3|N|||N|N|N
20251|2|2025|205614|49298-1990-31|1|N|||N|Y|N
20251|2|2025|205615|49305-2003-34|2|Y|30.0|30|N|N|N
20251|2|2025|205616|49312-2016-37|5|N|||N|Y|N
20251|2|2025|205617|49319-2029-40|5|N|||N|N|N
20251|2|2025|205618|49326-2042-43|4|N|||N|N|N
20251|2|2025|205619|49333-2055-46|2|N|||N|Y|N
20251|2|2025|205620|49340-2068-49|1|N|||N|Y|N
20251|2|2025|205621|49347-2081-52|2|N|||N|N|N
20251|2|2025|205622|49354-2094-55|5|N|||N|N|N
20251|2|2025|205623|49361-2107-58|2|N|||Y|N|N
20251|2|2025|205624|49368-2120-61|3|Y|30.0|90|N|N|N
20251|2|2025|205625|49375-2133-64|2|N|||N|N|N
20251|2|2025|205626|49382-2146-67|3|N|||N|N|N
20251|2|2025|205627|49389-2159-70|4|N|||N|N|N
20251|2|2025|205628|49396-2172-73|5|N|||N|N|N
20251|2|2025|205629|49403-2185-76|1|N|||N|N|N
20251|2|2025|205630|49410-2198-79|5|N|||N|N|N
20251|2|2025|205631|49417-2211-82|4|Y|120.0|90|N|N|N
20251|2|2025|205632|49424-2224-85|4|N|||N|N|N
20251|2|2025|205633|49431-2237-88|2|N|||N|N|N
20251|2|2025|205634|49438-2250-91|2|Y|30.0|30|N|Y|N
20251|2|2025|205635|49445-2263-94|1|N|||N|N|N
20251|2|2025|205636|49452-2276-97|3|N|||N|N|N
20251|2|2025|205637|9459-2289-11|1|N|||N|N|N
20251|2|2025|205638|49466-2302-14|2|N|||N|N|N
20251|2|2025|205639|49473-2315-17|2|Y|120.0|30|N|N|N
20251|2|2025|205640|49480-2328-20|5|Y|30.0|30|N|N|N
20251|2|2025|205641|49487-2341-23|4|N|||N|N|N
20251|2|2025|205642|49494-2354-26|4|N|||N|N|N
20251|2|2025|205643|49501-2367-29|1|N|||N|N|N
20251|2|2025|205644|49508-2380-32|2|N|||N|N|N
20251|2|2025|205645|49515-2393-35|1|N|||N|N|N
20251|2|2025|205646|49522-2406-38|1|N|||N|N|N
20251|2|2025|205647|49529-2419-41|3|N|||N|N|N
20251|2|2025|205648|49536-2432-44|2|Y|60.0|30|N|Y|N
20251|2|2025|205649|49543-2445-47|3|Y|90.0|30|N|N|N
20251|2|2025|205650|49550-2458-50|5|Y|30.0|30|N|Y|N
20251|2|2025|205651|49557-2471-53|4|N|||N|N|N
20251|2|2025|205652|49564-2484-56|2|Y|60.0|90|N|N|N
20251|2|2025|205653|49571-2497-59|2|N|||N|N|N
20251|2|2025|205654|49578-2510-62|1|N|||N|N|N
20251|2|2025|205655|49585-523-65|4|N|||N|N|N
20251|2|2025|205656|49592-2536-68|4|Y|30.0|90|N|N|N
20251|2|2025|205657|49599-2549-71|4|N|||N|N|N
20251|2|2025|205658|49606-2562-74|4|Y|30.0|90|N|N|N
20251|2|2025|205659|49613-2575-77|3|N|||Y|Y|N
20251|2|2025|205660|49620-2588-80|2|N|||N|N|N
20251|2|2025|205661|49627-2601-83|1|Y|120.0|30|N|N|N
20251|2|2025|205662|49634-2614-86|1|N|||N|N|N
20251|2|2025|205663|49641-2627-89|1|N|||Y|N|N
20251|2|2025|205664|49648-2640-92|5|N|||N|N|N
20251|2|2025|205665|49655-2653-95|1|Y|30.0|90|N|N|N
20251|2|2025|205666|49662-2666-98|3|N|||Y|N|N
20251|2|2025|205667|49669-2679-12|2|N|||Y|Y|N
20251|2|2025|205668|49676-2692-15|1|Y|120.0|90|N|N|N
20251|2|2025|205669|49683-2705-18|2|N|||N|N|N
20251|2|2025|205670|49690-2718-21|3|N|||N|N|N
20251|2|2025|205671|49697-2731-24|3|Y|30.0|90|N|N|N
20251|2|2025|205672|49704-2744-27|1|N|||N|N|N
20251|2|2025|205673|49711-2757-30|1|N|||N|N|N
20251|2|2025|205674|49718-2770-33|1|N|||N|N|N
20251|2|2025|205675|49725-2783-36|2|N|||N|N|N
20251|2|2025|205676|49732-2796-39|2|Y|120.0|30|N|N|N
20251|2|2025|205677|49739-2809-42|4|Y|90.0|90|N|N|N
20251|2|2025|205678|49746-2822-45|3|N|||N|N|N
20251|2|2025|205679|49753-2835-8|2|N|||Y|N|N
20251|2|2025|205680|49760-2848-51|2|Y|60.0|90|N|N|N
20251|2|2025|205681|49767-2861-54|1|N|||N|N|N
20251|2|2025|205682|49774-2874-57|4|N|||Y|N|N
20251|2|2025|205683|49781-2887-60|5|N|||Y|N|Y
20251|2|2025|205684|49788-2900-63|2|N|||N|N|N
20251|2|2025|205685|49795-2913-66|1|N|||N|N|N
20251|2|2025|205686|49802-2926-69|3|N|||N|N|N
20251|2|2025|205687|49809-2939-72|1|Y|60.0|30|N|N|N
20251|2|2025|205688|49816-2952-75|1|N|||N|N|N
20251|2|2025|205689|49823-2965-78|4|N|||N|Y|N
20251|2|2025|205690|49830-2978-81|1|N|||N|N|N
20251|2|2025|205691|49837-2991-84|2|N|||N|N|N
20251|2|2025|205692|49844-3004-87|1|N|||N|N|N
20251|2|2025|205693|49851-3017-90|1|N|||Y|N|N
20251|2|2025|205694|49858-3030-93|1|N|||N|N|N
20251|2|2025|205695|49865-3043-96|1|N|||N|N|N
20251|2|2025|205696|49872-3056-10|2|N|||N|N|N
20251|2|2025|205697|4987930699|2|N|||Y|N|N
20251|2|2025|205698|49886-3082-16|3|N|||N|Y|N
20251|2|2025|205699|49893-3095-19|1|N|||N|N|N
20251|2|2025|205700|49900-3108-22|2|N|||Y|N|N
20251|2|2025|205701|49907-3121-25|3|Y|120.0|30|N|N|N
20251|2|2025|205702|49914-3134-28|1|Y|60.0|90|N|N|N
20251|2|2025|205703|49921-3147-31|2|N|||N|N|N
20251|2|2025|205704|49928-3160-34|2|N|||Y|N|N
20251|2|2025|205705|49935-3173-37|3|Y|30.0|90|N|N|N
20251|2|2025|205706|49942-3186-40|3|N|||N|N|N
20251|2|2025|205707|49949-3199-43|3|N|||N|N|N
20251|2|2025|205708|49956-3212-46|3|Y|30.0|30|Y|Y|N
20251|2|2025|205709|49963-3225-49|1|N|||N|Y|N
20251|2|2025|205710|49970-3238-52|1|N|||N|N|N
20251|2|2025|205711|49977-3251-55|3|N|||N|N|N
20251|2|2025|205712|49984-3264-58|3|N|||N|N|N
20251|2|2025|205713|49991-3277-61|3|N|||N|N|N
20251|2|2025|205714|49998-3290-64|1|Y|90.0|90|N|N|N
20251|2|2025|205715|50005-3303-67|4|N|||N|N|N
20251|2|2025|205716|50012-3316-70|1|N|||N|N|N
20251|2|2025|205717|50019-3329-73|2|N|||N|N|N
20251|2|2025|205718|50026-3342-76|4|Y|90.0|90|N|N|N
20251|2|2025|205719|50033-3355-79|2|Y|90.0|30|N|N|N
20251|2|2025|205720|50040-3368-82|1|Y|30.0|30|N|N|N
20251|2|2025|205721|50047-3381-85|4|N|||N|N|N
20251|2|2025|205722|50054-3394-88|2|Y|30.0|30|N|Y|N
20251|2|2025|205723|50061-3407-91|1|N|||N|N|N
20251|2|2025|205724|50068-3420-94|3|N|||N|N|N
20251|2|2025|205725|50075-3433-97|2|N|||Y|N|N
20251|2|2025|205726|50082-3446-11|4|N|||N|N|N
20251|2|2025|205727|50089-3459-14|1|N|||N|N|N
20251|2|2025|205728|50096-3472-17|2|Y|30.0|90|Y|N|N
20251|2|2025|205729|50103-3485-20|2|N|||N|N|N
20251|2|2025|205730|50110-3498-23|4|N|||N|N|N
20251|2|2025|205731|50117-3511-26|3|N|||N|N|N
20251|2|2025|205732|50124-3524-29|2|Y|60.0|90|N|N|N
20251|2|2025|205733|50131-3537-32|5|N|||N|N|N
20251|2|2025|205734|0138-3550-35|4|N|||N|N|N
20251|2|2025|205735|50145-3563-38|2|N|||N|Y|N
20251|2|2025|205736|50152-3576-41|2|N|||N|N|N
20251|2|2025|205737|50159-3589-44|2|N|||N|N|N
20251|2|2025|205738|50166-3602-47|2|N|||N|N|N
20251|2|2025|205739|50173-3615-50|3|N|||N|N|N
20251|2|2025|205740|50180-3628-53|2|N|||N|N|N
20251|2|2025|205741|50187-3641-56|2|N|||N|N|N
20251|2|2025|205742|50194-3654-59|3|N|||N|N|N
20251|2|2025|205743|50201-3667-62|4|Y|60.0|30|Y|N|N
20251|2|2025|205744|50208-3680-65|2|N|||N|N|N
20251|2|2025|205745|50215-3693-68|2|N|||N|Y|N
20251|2|2025|205746|50222-3706-71|2|N|||N|N|N
20251|2|2025|205747|50229-3719-74|3|N|||N|N|N
20251|2|2025|205748|50236-3732-77|3|N|||N|N|N
20251|2|2025|205749|50243-3745-80|4|N|||N|N|N
20251|2|2025|205750|50250-3758-83|1|N|||N|N|N
20251|2|2025|205751|50257-3771-86|4|N|||N|N|N
20251|2|2025|205752|50264-784-89|2|N|||N|N|N
20251|2|2025|205753|50271-3797-92|1|Y|90.0|90|N|N|N
20251|2|2025|205754|50278-3810-95|4|N|||N|N|N
20251|2|2025|205755|50285-3823-98|3|N|||N|N|N
20251|2|2025|205756|50292-3836-12|4|N|||Y|N|N
20251|2|2025|205757|50299-3849-15|2|N|||N|N|N
20251|2|2025|205758|50306-3862-18|2|Y|30.0|30|N|N|N
20251|2|2025|205759|50313-3875-21|2|N|||N|N|N
20251|2|2025|205760|50320-3888-24|3|N|||N|N|N
20251|2|2025|205761|50327-3901-27|4|N|||N|N|N
20251|2|2025|205762|50334-3914-30|1|N|||N|N|N
20251|2|2025|205763|50341-3927-33|2|N|||N|N|N
20251|2|2025|205764|50348-3940-36|3|N|||N|N|N
20251|2|2025|205765|50355-3953-39|2|N|||N|N|N
20251|2|2025|205766|50362-3966-42|4|N|||N|N|N
20251|2|2025|205767|50369-3979-45|1|N|||N|Y|N
20251|2|2025|205768|50376-3992-48|3|Y|90.0|90|Y|N|N
20251|2|2025|205769|50383-4005-51|2|N|||Y|Y|N
20251|2|2025|205770|50390-4018-54|2|N|||N|N|N
20251|2|2025|205771|50397-4031-57|3|N|||N|N|N
20251|2|2025|205772|50404-4044-60|3|N|||N|N|N
20251|2|2025|205773|50411-4057-63|3|N|||Y|N|N
20251|2|2025|205774|50418-4070-66|2|N|||N|Y|N
20251|2|2025|205775|50425-4083-69|3|N|||N|N|N
20251|2|2025|205776|50432-4096-2|4|N|||N|N|N
20251|2|2025|205777|50439-4109-75|5|N|||N|Y|N
20251|2|2025|205778|50446-4122-78|1|N|||N|N|N
20251|2|2025|205779|50453-4135-81|3|N|||N|N|N
20251|2|2025|205780|50460-4148-84|3|N|||N|N|N
20251|2|2025|205781|50467-4161-87|1|N|||N|N|N
20251|2|2025|205782|50474-4174-90|5|N|||N|N|N
20251|2|2025|205783|50481-4187-93|2|N|||N|N|N
20251|2|2025|205784|50488-4200-96|2|N|||N|N|N
20251|2|2025|205785|50495-4213-10|2|N|||N|N|N
20251|2|2025|205786|50502-4226-13|3|N|||N|N|N
20251|2|2025|205787|50509-4239-16|3|Y|60.0|90|N|N|N
20251|2|2025|205788|50516-4252-19|2|Y|30.0|90|N|Y|N
20251|2|2025|205789|50523-4265-22|1|N|||N|N|N
20251|2|2025|205790|50530-4278-25|3|Y|120.0|30|N|N|N
20251|2|2025|205791|50537-4291-28|1|N|||N|N|N
20251|2|2025|205792|50544-4304-31|2|N|||N|N|N
20251|2|2025|205793|50551-4317-34|3|N|||N|N|N
20251|2|2025|205794|5055843304|1|N|||N|N|N
20251|2|2025|205795|50565-4343-40|3|N|||Y|N|N
20251|2|2025|205796|50572-4356-43|1|N|||N|N|N
20251|2|2025|205797|50579-4369-46|2|N|||N|N|N
20251|2|2025|205798|50586-4382-49|1|N|||N|N|N
20251|2|2025|205799|50593-4395-52|3|N|||N|N|N
20251|2|2025|205800|50600-4408-55|5|N|||N|N|N
20251|2|2025|205801|50607-4421-58|2|N|||N|N|N
20251|2|2025|205802|50614-4434-61|3|Y|120.0|30|N|N|N
20251|2|2025|205803|50621-4447-64|2|N|||N|N|N
20251|2|2025|205804|50628-4460-67|5|N|||N|N|N
20251|2|2025|205805|50635-4473-70|4|Y|60.0|90|N|N|N
20251|2|2025|205806|50642-4486-73|2|N|||N|N|N
20251|2|2025|205807|50649-4499-76|4|Y|90.0|90|N|N|N
20251|2|2025|205808|50656-4512-79|2|N|||N|N|N
20251|2|2025|205809|50663-4525-82|2|N|||N|N|N
20251|2|2025|205810|50670-4538-85|1|N|||N|N|N
20251|2|2025|205811|50677-4551-88|2|N|||N|N|N
20251|2|2025|205812|50684-4564-91|4|Y|90.0|90|N|Y|N
20251|2|2025|205813|50691-4577-94|3|N|||Y|N|N
20251|2|2025|205814|50698-4590-97|2|N|||N|N|N
20251|2|2025|205815|50705-4603-11|2|N|||N|N|N
20251|2|2025|205816|50712-4616-14|1|N|||N|Y|N
20251|2|2025|205817|50719-4629-17|4|N|||N|N|N
20251|2|2025|205818|50726-4642-20|1|N|||N|N|N
20251|2|2025|205819|50733-4655-23|1|Y|120.0|30|N|N|N
20251|2|2025|205820|50740-4668-26|2|N|||N|N|N
20251|2|2025|205821|50747-4681-29|1|N|||N|Y|N
20251|2|2025|205822|50754-4694-32|1|N|||Y|N|N
20251|2|2025|205823|50761-4707-35|5|N|||N|N|N
20251|2|2025|205824|50768-4720-38|2|N|||N|N|N
20251|2|2025|205825|50775-4733-41|5|N|||N|N|N
20251|2|2025|205826|50782-4746-44|3|N|||N|N|N
20251|2|2025|205827|50789-4759-47|1|N|||N|N|N
20251|2|2025|205828|50796-4772-50|3|N|||N|N|N
20251|2|2025|205829|50803-4785-53|1|N|||N|N|N
20251|2|2025|205830|50810-4798-56|2|Y|120.0|30|N|N|N
20251|2|2025|205831|0817-4811-59|3|N|||Y|N|N
20251|2|2025|205832|50824-4824-62|4|Y|90.0|90|N|N|N
20251|2|2025|205833|50831-4837-65|3|Y|90.0|90|N|N|N
20251|2|2025|205834|50838-4850-68|1|N|||N|N|N
20251|2|2025|205835|50845-4863-71|1|N|||N|N|N
20251|2|2025|205836|50852-4876-74|2|N|||N|N|N
20251|2|2025|205837|50859-4889-77|1|N|||N|N|N
20251|2|2025|205838|50866-4902-80|4|Y|120.0|90|N|Y|N
20251|2|2025|205839|50873-4915-83|1|N|||N|Y|N
20251|2|2025|205840|50880-4928-86|2|N|||N|N|N
20251|2|2025|205841|50887-4941-89|4|N|||Y|N|N
20251|2|2025|205842|50894-4954-92|3|N|||N|N|N
20251|2|2025|205843|50901-4967-95|3|N|||N|N|N
20251|2|2025|205844|50908-4980-98|2|Y|60.0|90|N|N|N
20251|2|2025|205845|50915-4993-12|1|N|||N|N|N
20251|2|2025|205846|50922-5006-15|2|N|||N|N|N
20251|2|2025|205847|50929-5019-18|1|N|||N|N|N
20251|2|2025|205848|50936-5032-21|3|N|||N|N|N
20251|2|2025|205849|50943-045-24|1|N|||Y|N|N
20251|2|2025|205850|50950-5058-27|4|N|||N|N|N
20251|2|2025|205851|50957-5071-30|1|N|||N|N|N
20251|2|2025|205852|50964-5084-33|1|N|||N|N|N
20251|2|2025|205853|50971-5097-36|2|N|||N|N|N
20251|2|2025|205854|50978-5110-39|2|N|||N|N|N
20251|2|2025|205855|50985-5123-42|3|N|||N|N|N
20251|2|2025|205856|50992-5136-45|2|N|||N|N|N
20251|2|2025|205857|50999-5149-48|1|N|||N|N|N
20251|2|2025|205858|51006-5162-51|1|Y|60.0|90|N|N|N
20251|2|2025|205859|51013-5175-54|2|N|||N|N|N
20251|2|2025|205860|51020-5188-57|3|N|||N|N|N
20251|2|2025|205861|51027-5201-60|4|N|||N|N|N
20251|2|2025|205862|51034-5214-63|5|Y|60.0|90|N|N|N
20251|2|2025|205863|51041-5227-66|4|N|||N|N|N
20251|2|2025|205864|51048-5240-69|4|N|||N|N|N
20251|2|2025|205865|51055-5253-72|2|Y|60.0|30|N|N|N
20251|2|2025|205866|51062-5266-75|4|N|||Y|N|N
20251|2|2025|205867|51069-5279-78|1|N|||N|N|N
20251|2|2025|205868|51076-5292-81|1|Y|60.0|30|Y|N|N
20251|2|2025|205869|51083-5305-84|3|N|||N|N|N
20251|2|2025|205870|51090-5318-87|3|N|||N|N|N
20251|2|2025|205871|51097-5331-90|2|N|||N|N|N
20251|2|2025|205872|51104-5344-93|2|Y|90.0|30|N|N|N
20251|2|2025|205873|51111-5357-6|4|N|||N|N|N
20251|2|2025|205874|51118-5370-10|2|N|||N|N|N
20251|2|2025|205875|51125-5383-13|2|N|||N|N|N
20251|2|2025|205876|51132-5396-16|1|N|||N|N|N
20251|2|2025|205877|51139-5409-19|2|Y|120.0|30|N|N|N
20251|2|2025|205878|51146-5422-22|2|N|||N|N|N
20251|2|2025|205879|51153-5435-25|4|N|||N|N|N
20251|2|2025|205880|51160-5448-28|3|N|||Y|N|N
20251|2|2025|205881|51167-5461-31|1|Y|90.0|30|N|N|N
20251|2|2025|205882|51174-5474-34|2|N|||Y|N|N
20251|2|2025|205883|51181-5487-37|2|N|||N|N|N
20251|2|2025|205884|51188-5500-40|2|N|||Y|N|N
20251|2|2025|205885|51195-5513-43|1|N|||N|N|N
20251|2|2025|205886|51202-5526-46|3|Y|60.0|30|N|N|N
20251|2|2025|205887|51209-5539-49|2|N|||N|N|N
20251|2|2025|205888|51216-5552-52|4|N|||N|N|N
20251|2|2025|205889|51223-5565-55|4|N|||N|N|N
20251|2|2025|205890|51230-5578-58|3|N|||N|N|N
20251|2|2025|205891|5123755917|1|N|||Y|N|N
20251|2|2025|205892|51244-5604-64|3|N|||N|N|N
20251|2|2025|205893|51251-5617-67|1|Y|30.0|90|N|N|N
20251|2|2025|205894|51258-5630-70|3|N|||N|N|N
20251|2|2025|205895|51265-5643-73|3|Y|60.0|90|N|N|N
20251|2|2025|205896|51272-5656-76|5|Y|60.0|90|N|N|N
20251|2|2025|205897|51279-5669-79|4|Y|30.0|30|N|N|N
20251|2|2025|205898|51286-5682-82|3|Y|90.0|90|Y|N|N
20251|2|2025|205899|51293-5695-85|2|Y|90.0|90|N|N|N
