CONTRACT_ID|PLAN_ID|SEGMENT_ID|COVERAGE_LEVEL|TIER|DAYS_SUPPLY|COST_TYPE_PREF|COST_AMT_PREF|COST_MIN_AMT_PREF|COST_MAX_AMT_PREF|COST_TYPE_NONPREF|COST_AMT_NONPREF|COST_MIN_AMT_NONPREF|COST_MAX_AMT_NONPREF|COST_TYPE_MAIL_PREF|COST_AMT_MAIL_PREF|COST_MIN_AMT_MAIL_PREF|COST_MAX_AMT_MAIL_PREF|COST_TYPE_MAIL_NONPREF|COST_AMT_MAIL_NONPREF|COST_MIN_AMT_MAIL_NONPREF|COST_MAX_AMT_MAIL_NONPREF|TIER_SPECIALTY_YN|DED_APPLIES_YN
H2002|002|002|1|5|1|2|33.0|152.41|990.66|2|33.0|205.75|1337.39|2|33.0|129.55|842.06|2|33.0|175.27|1139.26|Y|Y
H2002|002|002|1|5|2|2|33.0|457.23|2971.99|2|33.0|617.26|4012.18|2|33.0|388.64|2526.19|2|33.0|525.81|3417.79|Y|Y
H2002|002|002|1|5|4|2|33.0|304.82|1981.32|2|33.0|411.51|2674.79|2|33.0|259.10|1684.13|2|33.0|350.54|2278.52|Y|Y
H2002|002|002|3|1|1|1|2.54|||1|3.43|||1|2.16|||1|2.92|||N|N
H2002|002|002|3|1|2|1|7.62|||1|10.29|||1|6.48|||1|8.76|||N|N
H2002|002|002|3|1|4|1|5.08|||1|6.86|||1|4.32|||1|5.84|||N|N
H2002|002|002|3|2|1|1|15.24|||1|20.58|||1|12.95|||1|17.53|||N|N
H2002|002|002|3|2|2|1|45.72|||1|61.73|||1|38.86|||1|52.58|||N|N
H2002|002|002|3|2|4|1|30.48|||1|41.15|||1|25.91|||1|35.05|||N|N
H2002|002|002|3|3|1|1|57.15|||1|77.16|||1|48.58|||1|65.73|||N|Y
H2002|002|002|3|3|2|1|171.46|||1|231.47|||1|145.74|||1|197.18|||N|Y
H2002|002|002|3|3|4|1|114.31|||1|154.31|||1|97.16|||1|131.45|||N|Y
H2002|002|002|3|4|1|1|120.66|||1|162.89|||1|102.56|||1|138.76|||N|Y
H2002|002|002|3|4|2|1|361.97|||1|488.66|||1|307.68|||1|416.27|||N|Y
H2002|002|002|3|4|4|1|241.32|||1|325.78|||1|205.12|||1|277.51|||N|Y
H2002|002|002|3|5|1|2|33.0|152.41|990.66|2|33.0|205.75|1337.39|2|33.0|129.55|842.06|2|33.0|175.27|1139.26|Y|Y
H2002|002|002|3|5|2|2|33.0|457.23|2971.99|2|33.0|617.26|4012.18|2|33.0|388.64|2526.19|2|33.0|525.81|3417.79|Y|Y
H2002|002|002|3|5|4|2|33.0|304.82|1981.32|2|33.0|411.51|2674.79|2|33.0|259.10|1684.13|2|33.0|350.54|2278.52|Y|Y
H3003|002|000|0|1|1|1|2.21|||1|2.99|||1|1.88|||1|2.54|||N|N
H3003|002|000|0|1|2|1|6.64|||1|8.96|||1|5.64|||1|7.63|||N|N
H3003|002|000|0|1|4|1|4.42|||1|5.97|||1|3.76|||1|5.09|||N|N
H3003|002|000|0|2|1|1|13.27|||1|17.92|||1|11.28|||1|15.26|||N|N
H3003|002|000|0|2|2|1|39.81|||1|53.75|||1|33.84|||1|45.79|||N|N
H3003|002|000|0|2|4|1|26.54|||1|35.83|||1|22.56|||1|30.52|||N|N
H3003|002|000|0|3|1|1|49.77|||1|67.18|||1|42.30|||1|57.23|||N|Y
H3003|002|000|0|3|2|1|149.30|||1|201.55|||1|126.90|||1|171.69|||N|Y
H3003|002|000|0|3|4|1|99.53|||1|134.37|||1|84.60|||1|114.46|||N|Y
H3003|002|000|0|4|1|1|105.06|||1|141.83|||1|89.30|||1|120.82|||N|Y
H3003|002|000|0|4|2|1|315.19|||1|425.50|||1|267.91|||1|362.47|||N|Y
H3003|002|000|0|4|4|1|210.12|||1|283.67|||1|178.61|||1|241.64|||N|Y
H3003|002|000|0|5|1|2|33.0|132.71|862.62|2|33.0|179.16|1164.53|2|33.0|112.80|733.22|2|33.0|152.62|992.01|Y|Y
H3003|002|000|0|5|2|2|33.0|398.13|2587.85|2|33.0|537.48|3493.60|2|33.0|338.41|2199.67|2|33.0|457.85|2976.03|Y|Y
H3003|002|000|0|5|4|2|33.0|265.42|1725.24|2|33.0|358.32|2329.07|2|33.0|225.61|1466.45|2|33.0|305.23|1984.02|Y|Y
H3003|002|000|1|1|1|1|2.21|||1|2.99|||1|1.88|||1|2.54|||N|N
H3003|002|000|1|1|2|1|6.64|||1|8.96|||1|5.64|||1|7.63|||N|N
H3003|002|000|1|1|4|1|4.42|||1|5.97|||1|3.76|||1|5.09|||N|N
H3003|002|000|1|2|1|1|13.27|||1|17.92|||1|11.28|||1|15.26|||N|N
H3003|002|000|1|2|2|1|39.81|||1|53.75|||1|33.84|||1|45.79|||N|N
H3003|002|000|1|2|4|1|26.54|||1|35.83|||1|22.56|||1|30.52|||N|N
H3003|002|000|1|3|1|1|49.77|||1|67.18|||1|42.30|||1|57.23|||N|Y
H3003|002|000|1|3|2|1|149.30|||1|201.55|||1|126.90|||1|171.69|||N|Y
H3003|002|000|1|3|4|1|99.53|||1|134.37|||1|84.60|||1|114.46|||N|Y
H3003|002|000|1|4|1|1|105.06|||1|141.83|||1|89.30|||1|120.82|||N|Y
H3003|002|000|1|4|2|1|315.19|||1|425.50|||1|267.91|||1|362.47|||N|Y
H3003|002|000|1|4|4|1|210.12|||1|283.67|||1|178.61|||1|241.64|||N|Y
H3003|002|000|1|5|1|2|33.0|132.71|862.62|2|33.0|179.16|1164.53|2|33.0|112.80|733.22|2|33.0|152.62|992.01|Y|Y
H3003|002|000|1|5|2|2|33.0|398.13|2587.85|2|33.0|537.48|3493.60|2|33.0|338.41|2199.67|2|33.0|457.85|2976.03|Y|Y
H3003|002|000|1|5|4|2|33.0|265.42|1725.24|2|33.0|358.32|2329.07|2|33.0|225.61|1466.45|2|33.0|305.23|1984.02|Y|Y
H3003|002|000|3|1|1|1|2.21|||1|2.99|||1|1.88|||1|2.54|||N|N
H3003|002|000|3|1|2|1|6.64|||1|8.96|||1|5.64|||1|7.63|||N|N
H3003|002|000|3|1|4|1|4.42|||1|5.97|||1|3.76|||1|5.09|||N|N
H3003|002|000|3|2|1|1|13.27|||1|17.92|||1|11.28|||1|15.26|||N|N
H3003|002|000|3|2|2|1|39.81|||1|53.75|||1|33.84|||1|45.79|||N|N
H3003|002|000|3|2|4|1|26.54|||1|35.83|||1|22.56|||1|30.52|||N|N
H3003|002|000|3|3|1|1|49.77|||1|67.18|||1|42.30|||1|57.23|||N|Y
H3003|002|000|3|3|2|1|149.30|||1|201.55|||1|126.90|||1|171.69|||N|Y
H3003|002|000|3|3|4|1|99.53|||1|134.37|||1|84.60|||1|114.46|||N|Y
H3003|002|000|3|4|1|1|105.06|||1|141.83|||1|89.30|||1|120.82|||N|Y
H3003|002|000|3|4|2|1|315.19|||1|425.50|||1|267.91|||1|362.47|||N|Y
H3003|002|000|3|4|4|1|210.12|||1|283.67|||1|178.61|||1|241.64|||N|Y
H3003|002|000|3|5|1|2|33.0|132.71|862.62|2|33.0|179.16|1164.53|2|33.0|112.80|733.22|2|33.0|152.62|992.01|Y|Y
H3003|002|000|3|5|2|2|33.0|398.13|2587.85|2|33.0|537.48|3493.60|2|33.0|338.41|2199.67|2|33.0|457.85|2976.03|Y|Y
H3003|002|000|3|5|4|2|33.0|265.42|1725.24|2|33.0|358.32|2329.07|2|33.0|225.61|1466.45|2|33.0|305.23|1984.02|Y|Y
S4004|002|001|0|1|1|1|1.64|||1|2.21|||1|1.39|||1|1.88|||N|N
S4004|002|001|0|1|2|1|4.91|||1|6.63|||1|4.18|||1|5.65|||N|N
S4004|002|001|0|1|4|1|3.27|||1|4.42|||1|2.78|||1|3.77|||N|N
S4004|002|001|0|2|1|1|9.82|||1|13.26|||1|8.35|||1|11.30|||N|N
S4004|002|001|0|2|2|1|29.47|||1|39.79|||1|25.05|||1|33.89|||N|N
S4004|002|001|0|2|4|1|19.65|||1|26.52|||1|16.70|||1|22.59|||N|N
S4004|002|001|0|3|1|1|36.84|||1|49.73|||1|31.31|||1|42.36|||N|Y
S4004|002|001|0|3|2|1|110.52|||1|149.20|||1|93.94|||1|127.09|||N|Y
S4004|002|001|0|3|4|1|73.68|||1|99.46|||1|62.63|||1|84.73|||N|Y
S4004|002|001|0|4|1|1|77.77|||1|104.99|||1|66.11|||1|89.44|||N|Y
S4004|002|001|0|4|2|1|233.31|||1|314.97|||1|198.32|||1|268.31|||N|Y
S4004|002|001|0|4|4|1|155.54|||1|209.98|||1|132.21|||1|178.87|||N|Y
S4004|002|001|0|5|1|2|33.0|98.24|638.54|2|33.0|132.62|862.03|2|33.0|83.50|542.76|2|33.0|112.97|734.32|Y|Y
S4004|002|001|0|5|2|2|33.0|294.71|1915.62|2|33.0|397.86|2586.08|2|33.0|250.50|1628.27|2|33.0|338.92|2202.96|Y|Y
S4004|002|001|0|5|4|2|33.0|196.47|1277.08|2|33.0|265.24|1724.06|2|33.0|167.00|1085.52|2|33.0|225.94|1468.64|Y|Y
S4004|002|001|1|1|1|1|1.64|||1|2.21|||1|1.39|||1|1.88|||N|N
S4004|002|001|1|1|2|1|4.91|||1|6.63|||1|4.18|||1|5.65|||N|N
S4004|002|001|1|1|4|1|3.27|||1|4.42|||1|2.78|||1|3.77|||N|N
S4004|002|001|1|2|1|1|9.82|||1|13.26|||1|8.35|||1|11.30|||N|N
S4004|002|001|1|2|2|1|29.47|||1|39.79|||1|25.05|||1|33.89|||N|N
S4004|002|001|1|2|4|1|19.65|||1|26.52|||1|16.70|||1|22.59|||N|N
S4004|002|001|1|3|1|1|36.84|||1|49.73|||1|31.31|||1|42.36|||N|Y
S4004|002|001|1|3|2|1|110.52|||1|149.20|||1|93.94|||1|127.09|||N|Y
S4004|002|001|1|3|4|1|73.68|||1|99.46|||1|62.63|||1|84.73|||N|Y
S4004|002|001|1|4|1|1|77.77|||1|104.99|||1|66.11|||1|89.44|||N|Y
S4004|002|001|1|4|2|1|233.31|||1|314.97|||1|198.32|||1|268.31|||N|Y
S4004|002|001|1|4|4|1|155.54|||1|209.98|||1|132.21|||1|178.87|||N|Y
S4004|002|001|1|5|1|2|33.0|98.24|638.54|2|33.0|132.62|862.03|2|33.0|83.50|542.76|2|33.0|112.97|734.32|Y|Y
S4004|002|001|1|5|2|2|33.0|294.71|1915.62|2|33.0|397.86|2586.08|2|33.0|250.50|1628.27|2|33.0|338.92|2202.96|Y|Y
S4004|002|001|1|5|4|2|33.0|196.47|1277.08|2|33.0|265.24|1724.06|2|33.0|167.00|1085.52|2|33.0|225.94|1468.64|Y|Y
S4004|002|001|3|1|1|1|1.64|||1|2.21|||1|1.39|||1|1.88|||N|N
S4004|002|001|3|1|2|1|4.91|||1|6.63|||1|4.18|||1|5.65|||N|N
S4004|002|001|3|1|4|1|3.27|||1|4.42|||1|2.78|||1|3.77|||N|N
S4004|002|001|3|2|1|1|9.82|||1|13.26|||1|8.35|||1|11.30|||N|N
S4004|002|001|3|2|2|1|29.47|||1|39.79|||1|25.05|||1|33.89|||N|N
S4004|002|001|3|2|4|1|19.65|||1|26.52|||1|16.70|||1|22.59|||N|N
S4004|002|001|3|3|1|1|36.84|||1|49.73|||1|31.31|||1|42.36|||N|Y
S4004|002|001|3|3|2|1|110.52|||1|149.20|||1|93.94|||1|127.09|||N|Y
S4004|002|001|3|3|4|1|73.68|||1|99.46|||1|62.63|||1|84.73|||N|Y
S4004|002|001|3|4|1|1|77.77|||1|104.99|||1|66.11|||1|89.44|||N|Y
S4004|002|001|3|4|2|1|233.31|||1|314.97|||1|198.32|||1|268.31|||N|Y
S4004|002|001|3|4|4|1|155.54|||1|209.98|||1|132.21|||1|178.87|||N|Y
S4004|002|001|3|5|1|2|33.0|98.24|638.54|2|33.0|132.62|862.03|2|33.0|83.50|542.76|2|33.0|112.97|734.32|Y|Y
S4004|002|001|3|5|2|2|33.0|294.71|1915.62|2|33.0|397.86|2586.08|2|33.0|250.50|1628.27|2|33.0|338.92|2202.96|Y|Y
S4004|002|001|3|5|4|2|33.0|196.47|1277.08|2|33.0|265.24|1724.06|2|33.0|167.00|1085.52|2|33.0|225.94|1468.64|Y|Y
H1001|003|002|0|1|1|1|2.95|||1|3.98|||1|2.51|||1|3.39|||N|N
H1001|003|002|0|1|2|1|8.85|||1|11.95|||1|7.52|||1|10.18|||N|N
H1001|003|002|0|1|4|1|5.90|||1|7.97|||1|5.02|||1|6.79|||N|N
H1001|003|002|0|2|1|1|17.70|||1|23.90|||1|15.05|||1|20.36|||N|N
H1001|003|002|0|2|2|1|53.11|||1|71.70|||1|45.14|||1|61.08|||N|N
H1001|003|002|0|2|4|1|35.41|||1|47.80|||1|30.10|||1|40.72|||N|N
H1001|003|002|0|3|1|1|66.39|||1|89.62|||1|56.43|||1|76.35|||N|Y
H1001|003|002|0|3|2|1|199.16|||1|268.87|||1|169.29|||1|229.04|||N|Y
H1001|003|002|0|3|4|1|132.78|||1|179.25|||1|112.86|||1|152.69|||N|Y
H1001|003|002|0|4|1|1|140.15|||1|189.20|||1|119.13|||1|161.17|||N|Y
H1001|003|002|0|4|2|1|420.45|||1|567.61|||1|357.39|||1|483.52|||N|Y
H1001|003|002|0|4|4|1|280.30|||1|378.41|||1|238.26|||1|322.35|||N|Y
H1001|003|002|0|5|1|2|33.0|177.03|1150.72|2|33.0|239.00|1553.47|2|33.0|150.48|978.11|2|33.0|203.59|1323.33|Y|Y
H1001|003|002|0|5|2|2|33.0|531.10|3452.16|2|33.0|716.99|4660.41|2|33.0|451.44|2934.33|2|33.0|610.77|3969.98|Y|Y
H1001|003|002|0|5|4|2|33.0|354.07|2301.44|2|33.0|477.99|3106.94|2|33.0|300.96|1956.22|2|33.0|407.18|2646.65|Y|Y
H1001|003|002|1|1|1|1|2.95|||1|3.98|||1|2.51|||1|3.39|||N|N
H1001|003|002|1|1|2|1|8.85|||1|11.95|||1|7.52|||1|10.18|||N|N
H1001|003|002|1|1|4|1|5.90|||1|7.97|||1|5.02|||1|6.79|||N|N
H1001|003|002|1|2|1|1|17.70|||1|23.90|||1|15.05|||1|20.36|||N|N
H1001|003|002|1|2|2|1|53.11|||1|71.70|||1|45.14|||1|61.08|||N|N
H1001|003|002|1|2|4|1|35.41|||1|47.80|||1|30.10|||1|40.72|||N|N
H1001|003|002|1|3|1|1|66.39|||1|89.62|||1|56.43|||1|76.35|||N|Y
H1001|003|002|1|3|2|1|199.16|||1|268.87|||1|169.29|||1|229.04|||N|Y
H1001|003|002|1|3|4|1|132.78|||1|179.25|||1|112.86|||1|152.69|||N|Y
H1001|003|002|1|4|1|1|140.15|||1|189.20|||1|119.13|||1|161.17|||N|Y
H1001|003|002|1|4|2|1|420.45|||1|567.61|||1|357.39|||1|483.52|||N|Y
H1001|003|002|1|4|4|1|280.30|||1|378.41|||1|238.26|||1|322.35|||N|Y
H1001|003|002|1|5|1|2|33.0|177.03|1150.72|2|33.0|239.00|1553.47|2|33.0|150.48|978.11|2|33.0|203.59|1323.33|Y|Y
H1001|003|002|1|5|2|2|33.0|531.10|3452.16|2|33.0|716.99|4660.41|2|33.0|451.44|2934.33|2|33.0|610.77|3969.98|Y|Y
H1001|003|002|1|5|4|2|33.0|354.07|2301.44|2|33.0|477.99|3106.94|2|33.0|300.96|1956.22|2|33.0|407.18|2646.65|Y|Y
H1001|003|002|3|1|1|1|2.95|||1|3.98|||1|2.51|||1|3.39|||N|N
H1001|003|002|3|1|2|1|8.85|||1|11.95|||1|7.52|||1|10.18|||N|N
H1001|003|002|3|1|4|1|5.90|||1|7.97|||1|5.02|||1|6.79|||N|N
H1001|003|002|3|2|1|1|17.70|||1|23.90|||1|15.05|||1|20.36|||N|N
H1001|003|002|3|2|2|1|53.11|||1|71.70|||1|45.14|||1|61.08|||N|N
H1001|003|002|3|2|4|1|35.41|||1|47.80|||1|30.10|||1|40.72|||N|N
H1001|003|002|3|3|1|1|66.39|||1|89.62|||1|56.43|||1|76.35|||N|Y
H1001|003|002|3|3|2|1|199.16|||1|268.87|||1|169.29|||1|229.04|||N|Y
H1001|003|002|3|3|4|1|132.78|||1|179.25|||1|112.86|||1|152.69|||N|Y
H1001|003|002|3|4|1|1|140.15|||1|189.20|||1|119.13|||1|161.17|||N|Y
H1001|003|002|3|4|2|1|420.45|||1|567.61|||1|357.39|||1|483.52|||N|Y
H1001|003|002|3|4|4|1|280.30|||1|378.41|||1|238.26|||1|322.35|||N|Y
H1001|003|002|3|5|1|2|33.0|177.03|1150.72|2|33.0|239.00|1553.47|2|33.0|150.48|978.11|2|33.0|203.59|1323.33|Y|Y
H1001|003|002|3|5|2|2|33.0|531.10|3452.16|2|33.0|716.99|4660.41|2|33.0|451.44|2934.33|2|33.0|610.77|3969.98|Y|Y
H1001|003|002|3|5|4|2|33.0|354.07|2301.44|2|33.0|477.99|3106.94|2|33.0|300.96|1956.22|2|33.0|407.18|2646.65|Y|Y
H2002|003|000|0|1|1|1|2.62|||1|3.54|||1|2.23|||1|3.02|||N|N
H2002|003|000|0|1|2|1|7.87|||1|10.62|||1|6.69|||1|9.05|||N|N
H2002|003|000|0|1|4|1|5.24|||1|7.08|||1|4.46|||1|6.03|||N|N
H2002|003|000|0|2|1|1|15.73|||1|21.24|||1|13.37|||1|18.09|||N|N
H2002|003|000|0|2|2|1|47.20|||1|63.72|||1|40.12|||1|54.28|||N|N
H2002|003|000|0|2|4|1|31.47|||1|42.48|||1|26.75|||1|36.19|||N|N
H2002|003|000|0|3|1|1|59.00|||1|79.65|||1|50.15|||1|67.85|||N|Y
H2002|003|000|0|3|2|1|177.00|||1|238.95|||1|150.45|||1|203.55|||N|Y
H2002|003|000|0|3|4|1|118.00|||1|159.30|||1|100.30|||1|135.70|||N|Y
H2002|003|000|0|4|1|1|124.56|||1|168.15|||1|105.87|||1|143.24|||N|Y
H2002|003|000|0|4|2|1|373.67|||1|504.45|||1|317.62|||1|429.72|||N|Y
H2002|003|000|0|4|4|1|249.11|||1|336.30|||1|211.75|||1|286.48|||N|Y
H2002|003|000|0|5|1|2|33.0|157.33|1022.67|2|33.0|212.40|1380.61|2|33.0|133.73|869.27|2|33.0|180.93|1176.07|Y|Y
H2002|003|000|0|5|2|2|33.0|472.00|3068.02|2|33.0|637.20|4141.83|2|33.0|401.20|2607.82|2|33.0|542.80|3528.22|Y|Y
H2002|003|000|0|5|4|2|33.0|314.67|2045.35|2|33.0|424.80|2761.22|2|33.0|267.47|1738.55|2|33.0|361.87|2352.15|Y|Y
H2002|003|000|1|1|1|1|2.62|||1|3.54|||1|2.23|||1|3.02|||N|N
H2002|003|000|1|1|2|1|7.87|||1|10.62|||1|6.69|||1|9.05|||N|N
H2002|003|000|1|1|4|1|5.24|||1|7.08|||1|4.46|||1|6.03|||N|N
H2002|003|000|1|2|1|1|15.73|||1|21.24|||1|13.37|||1|18.09|||N|N
H2002|003|000|1|2|2|1|47.20|||1|63.72|||1|40.12|||1|54.28|||N|N
H2002|003|000|1|2|4|1|31.47|||1|42.48|||1|26.75|||1|36.19|||N|N
H2002|003|000|1|3|1|1|59.00|||1|79.65|||1|50.15|||1|67.85|||N|Y
H2002|003|000|1|3|2|1|177.00|||1|238.95|||1|150.45|||1|203.55|||N|Y
H2002|003|000|1|3|4|1|118.00|||1|159.30|||1|100.30|||1|135.70|||N|Y
H2002|003|000|1|4|1|1|124.56|||1|168.15|||1|105.87|||1|143.24|||N|Y
H2002|003|000|1|4|2|1|373.67|||1|504.45|||1|317.62|||1|429.72|||N|Y
H2002|003|000|1|4|4|1|249.11|||1|336.30|||1|211.75|||1|286.48|||N|Y
H2002|003|000|1|5|1|2|33.0|157.33|1022.67|2|33.0|212.40|1380.61|2|33.0|133.73|869.27|2|33.0|180.93|1176.07|Y|Y
H2002|003|000|1|5|2|2|33.0|472.00|3068.02|2|33.0|637.20|4141.83|2|33.0|401.20|2607.82|2|33.0|542.80|3528.22|Y|Y
H2002|003|000|1|5|4|2|33.0|314.67|2045.35|2|33.0|424.80|2761.22|2|33.0|267.47|1738.55|2|33.0|361.87|2352.15|Y|Y
H2002|003|000|3|1|1|1|2.62|||1|3.54|||1|2.23|||1|3.02|||N|N
H2002|003|000|3|1|2|1|7.87|||1|10.62|||1|6.69|||1|9.05|||N|N
H2002|003|000|3|1|4|1|5.24|||1|7.08|||1|4.46|||1|6.03|||N|N
H2002|003|000|3|2|1|1|15.73|||1|21.24|||1|13.37|||1|18.09|||N|N
H2002|003|000|3|2|2|1|47.20|||1|63.72|||1|40.12|||1|54.28|||N|N
H2002|003|000|3|2|4|1|31.47|||1|42.48|||1|26.75|||1|36.19|||N|N
H2002|003|000|3|3|1|1|59.00|||1|79.65|||1|50.15|||1|67.85|||N|Y
H2002|003|000|3|3|2|1|177.00|||1|238.95|||1|150.45|||1|203.55|||N|Y
H2002|003|000|3|3|4|1|118.00|||1|159.30|||1|100.30|||1|135.70|||N|Y
H2002|003|000|3|4|1|1|124.56|||1|168.15|||1|105.87|||1|143.24|||N|Y
H2002|003|000|3|4|2|1|373.67|||1|504.45|||1|317.62|||1|429.72|||N|Y
H2002|003|000|3|4|4|1|249.11|||1|336.30|||1|211.75|||1|286.48|||N|Y
H2002|003|000|3|5|1|2|33.0|157.33|1022.67|2|33.0|212.40|1380.61|2|33.0|133.73|869.27|2|33.0|180.93|1176.07|Y|Y
H2002|003|000|3|5|2|2|33.0|472.00|3068.02|2|33.0|637.20|4141.83|2|33.0|401.20|2607.82|2|33.0|542.80|3528.22|Y|Y
H2002|003|000|3|5|4|2|33.0|314.67|2045.35|2|33.0|424.80|2761.22|2|33.0|267.47|1738.55|2|33.0|361.87|2352.15|Y|Y
H3003|003|001|0|1|1|1|3.03|||1|4.09|||1|2.58|||1|3.49|||N|N
H3003|003|001|0|1|2|1|9.10|||1|12.28|||1|7.73|||1|10.46|||N|N
H3003|003|001|0|1|4|1|6.07|||1|8.19|||1|5.16|||1|6.98|||N|N
H3003|003|001|0|2|1|1|18.20|||1|24.56|||1|15.47|||1|20.93|||N|N
H3003|003|001|0|2|2|1|54.59|||1|73.69|||1|46.40|||1|62.78|||N|N
H3003|003|001|0|2|4|1|36.39|||1|49.13|||1|30.93|||1|41.85|||N|N
H3003|003|001|0|3|1|1|68.23|||1|92.12|||1|58.00|||1|78.47|||N|Y
H3003|003|001|0|3|2|1|204.70|||1|276.35|||1|174.00|||1|235.41|||N|Y
H3003|003|001|0|3|4|1|136.47|||1|184.23|||1|116.00|||1|156.94|||N|Y
H3003|003|001|0|4|1|1|144.05|||1|194.47|||1|122.44|||1|165.66|||N|Y
H3003|003|001|0|4|2|1|432.15|||1|583.40|||1|367.33|||1|496.97|||N|Y
H3003|003|001|0|4|4|1|288.10|||1|388.94|||1|244.89|||1|331.32|||N|Y
H3003|003|001|0|5|1|2|33.0|181.96|1182.73|2|33.0|245.64|1596.68|2|33.0|154.66|1005.32|2|33.0|209.25|1360.14|Y|Y
H3003|003|001|0|5|2|2|33.0|545.88|3548.19|2|33.0|736.93|4790.05|2|33.0|463.99|3015.96|2|33.0|627.76|4080.42|Y|Y
H3003|003|001|0|5|4|2|33.0|363.92|2365.46|2|33.0|491.29|3193.37|2|33.0|309.33|2010.64|2|33.0|418.50|2720.28|Y|Y
H3003|003|001|1|1|1|1|3.03|||1|4.09|||1|2.58|||1|3.49|||N|N
H3003|003|001|1|1|2|1|9.10|||1|12.28|||1|7.73|||1|10.46|||N|N
H3003|003|001|1|1|4|1|6.07|||1|8.19|||1|5.16|||1|6.98|||N|N
H3003|003|001|1|2|1|1|18.20|||1|24.56|||1|15.47|||1|20.93|||N|N
H3003|003|001|1|2|2|1|54.59|||1|73.69|||1|46.40|||1|62.78|||N|N
H3003|003|001|1|2|4|1|36.39|||1|49.13|||1|30.93|||1|41.85|||N|N
H3003|003|001|1|3|1|1|68.23|||1|92.12|||1|58.00|||1|78.47|||N|Y
H3003|003|001|1|3|2|1|204.70|||1|276.35|||1|174.00|||1|235.41|||N|Y
H3003|003|001|1|3|4|1|136.47|||1|184.23|||1|116.00|||1|156.94|||N|Y
H3003|003|001|1|4|1|1|144.05|||1|194.47|||1|122.44|||1|165.66|||N|Y
H3003|003|001|1|4|2|1|432.15|||1|583.40|||1|367.33|||1|496.97|||N|Y
H3003|003|001|1|4|4|1|288.10|||1|388.94|||1|244.89|||1|331.32|||N|Y
H3003|003|001|1|5|1|2|33.0|181.96|1182.73|2|33.0|245.64|1596.68|2|33.0|154.66|1005.32|2|33.0|209.25|1360.14|Y|Y
H3003|003|001|1|5|2|2|33.0|545.88|3548.19|2|33.0|736.93|4790.05|2|33.0|463.99|3015.96|2|33.0|627.76|4080.42|Y|Y
H3003|003|001|1|5|4|2|33.0|363.92|2365.46|2|33.0|491.29|3193.37|2|33.0|309.33|2010.64|2|33.0|418.50|2720.28|Y|Y
H3003|003|001|3|1|1|1|3.03|||1|4.09|||1|2.58|||1|3.49|||N|N
H3003|003|001|3|1|2|1|9.10|||1|12.28|||1|7.73|||1|10.46|||N|N
H3003|003|001|3|1|4|1|6.07|||1|8.19|||1|5.16|||1|6.98|||N|N
H3003|003|001|3|2|1|1|18.20|||1|24.56|||1|15.47|||1|20.93|||N|N
H3003|003|001|3|2|2|1|54.59|||1|73.69|||1|46.40|||1|62.78|||N|N
H3003|003|001|3|2|4|1|36.39|||1|49.13|||1|30.93|||1|41.85|||N|N
H3003|003|001|3|3|1|1|68.23|||1|92.12|||1|58.00|||1|78.47|||N|Y
H3003|003|001|3|3|2|1|204.70|||1|276.35|||1|174.00|||1|235.41|||N|Y
H3003|003|001|3|3|4|1|136.47|||1|184.23|||1|116.00|||1|156.94|||N|Y
H3003|003|001|3|4|1|1|144.05|||1|194.47|||1|122.44|||1|165.66|||N|Y
H3003|003|001|3|4|2|1|432.15|||1|583.40|||1|367.33|||1|496.97|||N|Y
H3003|003|001|3|4|4|1|288.10|||1|388.94|||1|244.89|||1|331.32|||N|Y
H3003|003|001|3|5|1|2|33.0|181.96|1182.73|2|33.0|245.64|1596.68|2|33.0|154.66|1005.32|2|33.0|209.25|1360.14|Y|Y
H3003|003|001|3|5|2|2|33.0|545.88|3548.19|2|33.0|736.93|4790.05|2|33.0|463.99|3015.96|2|33.0|627.76|4080.42|Y|Y
H3003|003|001|3|5|4|2|33.0|363.92|2365.46|2|33.0|491.29|3193.37|2|33.0|309.33|2010.64|2|33.0|418.50|2720.28|Y|Y
S4004|003|002|0|1|1|1|2.46|||1|3.32|||1|2.09|||1|2.83|||N|N
S4004|003|002|0|1|2|1|7.37|||1|9.96|||1|6.27|||1|8.48|||N|N
S4004|003|002|0|1|4|1|4.92|||1|6.64|||1|4.18|||1|5.65|||N|N
S4004|003|002|0|2|1|1|14.75|||1|19.91|||1|12.54|||1|16.96|||N|N
S4004|003|002|0|2|2|1|44.25|||1|59.73|||1|37.61|||1|50.88|||N|N
S4004|003|002|0|2|4|1|29.50|||1|39.82|||1|25.07|||1|33.92|||N|N
S4004|003|002|0|3|1|1|55.31|||1|74.66|||1|47.01|||1|63.60|||N|Y
S4004|003|002|0|3|2|1|165.92|||1|223.99|||1|141.03|||1|190.81|||N|Y
S4004|003|002|0|3|4|1|110.61|||1|149.33|||1|94.02|||1|127.21|||N|Y
S4004|003|002|0|4|1|1|116.76|||1|157.62|||1|99.24|||1|134.27|||N|Y
S4004|003|002|0|4|2|1|350.28|||1|472.87|||1|297.73|||1|402.82|||N|Y
S4004|003|002|0|4|4|1|233.52|||1|315.25|||1|198.49|||1|268.55|||N|Y
S4004|003|002|0|5|1|2|33.0|147.48|958.65|2|33.0|199.10|1294.18|2|33.0|125.36|814.85|2|33.0|169.61|1102.45|Y|Y
